"ISSCAAP_GROUP","TAXONOMIC_CODE","ALPHA_3_CODE","SCIENTIFIC_NAME","NAME_EN","NAME_FR","NAME_ES","NAME_AR","NAME_ZH","NAME_RU","AUTHOR","FAMILY","ORDER_OR_HIGHER_TAXA","HAS_FISHSTAT_DATA"
"13","117601101001","OHA","Hiodon tergisus","Mooneye",,,,,,"Lesueur 1818","HIODONTIDAE","HIODONTIFORMES","NO"
"13","117801101001","OPB","Pantodon buchholzi","Freshwater butterflyfish",,,,,,"Peters 1877","PANTODONTIDAE","OSTEOGLOSSIFORMES","NO"
"13","117802101001","OOB","Osteoglossum bicirrhosum","Arawana",,,,,,"(Cuvier 1829)","OSTEOGLOSSIDAE","OSTEOGLOSSIFORMES","YES"
"13","117802101401","OHB","Scleropages formosus","Asian bonytongue","Scléropage d'Asie","Pez lengüihueso malayo",,,,"Müller & Schlegel 1844","OSTEOGLOSSIDAE","OSTEOGLOSSIFORMES","YES"
"13","117802101402","OSJ","Scleropages jardinii","Australian bonytongue",,,,,,"(Saville-Kent 1892)","OSTEOGLOSSIDAE","OSTEOGLOSSIFORMES","NO"
"13","117803101001","ARP","Arapaima gigas","Arapaima","Pirarucu","Paiche",,"巨骨舌鱼",,"(Schinz 1822)","ARAPAIMIDAE","OSTEOGLOSSIFORMES","YES"
"13","117803101401","HTN","Heterotis niloticus","African bonytongue",,,,,,"(Cuvier 1829)","ARAPAIMIDAE","OSTEOGLOSSIFORMES","YES"
"13","117804101001","NCW","Chitala blanci","Indochina featherback",,,,,,"(d'Aubenton 1965)","NOTOPTERIDAE","OSTEOGLOSSIFORMES","NO"
"13","117804101002","NCC","Chitala chitala","Clown knifefish",,,,,,"(Hamilton 1822)","NOTOPTERIDAE","OSTEOGLOSSIFORMES","YES"
"13","117804101003","NCG","Chitala lopis","Giant featherback",,,,,"Спинопер индийский","(Bleeker 1851)","NOTOPTERIDAE","OSTEOGLOSSIFORMES","YES"
"13","117804101004","NQV","Chitala ornata","Clown featherback",,,,,,"(Gray 1831)","NOTOPTERIDAE","OSTEOGLOSSIFORMES","NO"
"13","117804101401","ONN","Notopterus notopterus","Bronze featherback",,,,"弓背魚","Нотоптерус коричневый (=нож серебристый)","(Pallas 1769)","NOTOPTERIDAE","OSTEOGLOSSIFORMES","YES"
"13","1178041014XX","FKN","Notopterus spp","Knifefishes",,,,,,,"NOTOPTERIDAE","OSTEOGLOSSIFORMES","YES"
"13","117804101801","ONP","Papyrocranus afer","Reticulate knifefish",,,,"非洲驼背鱼",,"(Günther 1868)","NOTOPTERIDAE","OSTEOGLOSSIFORMES","YES"
"13","117804102201","ONX","Xenomystus nigri","African knifefish",,,,,,"(Günther 1868)","NOTOPTERIDAE","OSTEOGLOSSIFORMES","NO"
"13","117805101001","OMB","Boulengeromyrus knoepffleri",,,,,,,"Taverne & Géry 1968","MORMYRIDAE","OSTEOGLOSSIFORMES","NO"
"13","117805101401","OBB","Brienomyrus brachyistius",,,,,,,"(Gill 1862)","MORMYRIDAE","OSTEOGLOSSIFORMES","NO"
"13","117805101801","OMC","Campylomormyrus elephas",,,,,,,"(Boulenger 1898)","MORMYRIDAE","OSTEOGLOSSIFORMES","NO"
"13","117805102201","OMP","Cyphomyrus discorhynchus","Zambesi parrotfish",,,,,,"(Peters 1852)","MORMYRIDAE","OSTEOGLOSSIFORMES","NO"
"13","117805102601","OMG","Genyomyrus donnyi",,,,,,,"Boulenger 1898","MORMYRIDAE","OSTEOGLOSSIFORMES","NO"
"13","117805103001","OMH","Gnathonemus petersii","Elephantnose fish",,,,,,"(Günther 1862)","MORMYRIDAE","OSTEOGLOSSIFORMES","NO"
"13","117805103401","OMY","Heteromormyrus pauciradiatus",,,,,,,"(Steindachner 1866)","MORMYRIDAE","OSTEOGLOSSIFORMES","NO"
"13","117805103801","OMU","Hyperopisus bebe",,,,,,,"(Lacépède 1803)","MORMYRIDAE","OSTEOGLOSSIFORMES","NO"
"13","117805104201","OMI","Isichthys henryi",,,,,,,"Gill 1863","MORMYRIDAE","OSTEOGLOSSIFORMES","NO"
"13","117805104601","OMV","Ivindomyrus opdenboschi",,,,,,,"Taverne & Géry 1975","MORMYRIDAE","OSTEOGLOSSIFORMES","NO"
"13","117805105001","OMR","Marcusenius abadii",,,,,,,"(Boulenger 1901)","MORMYRIDAE","OSTEOGLOSSIFORMES","NO"
"13","117805105002","OMA","Marcusenius macrolepidotus","Bulldog",,,,,,"(Peters 1852)","MORMYRIDAE","OSTEOGLOSSIFORMES","YES"
"13","1178051050XX","FEO","Marcusenius spp",,,,,,,"Marcusenius Gill 1862","MORMYRIDAE","OSTEOGLOSSIFORMES","NO"
"13","117805105801","DML","Mormyrops anguilloides","Cornish jack",,,,,,"(Linnaeus 1758)","MORMYRIDAE","OSTEOGLOSSIFORMES","YES"
"13","117805106201","DMN","Mormyrus longirostris","Eastern bottlenose mormyrid",,,,,,"Peters 1852","MORMYRIDAE","OSTEOGLOSSIFORMES","YES"
"13","117805106202","OMO","Mormyrus rume",,,,,,,"Valenciennes 1847","MORMYRIDAE","OSTEOGLOSSIFORMES","NO"
"13","1178051062XX","MZU","Mormyrus spp","Bottlenose fishes NEI",,,,,,,"MORMYRIDAE","OSTEOGLOSSIFORMES","YES"
"13","117805106601","OMJ","Paramormyrops jacksoni","Ghost stonebasher",,,,,,"(Poll 1967)","MORMYRIDAE","OSTEOGLOSSIFORMES","NO"
"13","117805107001","OME","Petrocephalus catostoma","Churchill",,,,,,"(Günther 1866)","MORMYRIDAE","OSTEOGLOSSIFORMES","NO"
"13","117805107401","OMD","Pollimyrus isidori",,,,,,,"(Valenciennes 1847)","MORMYRIDAE","OSTEOGLOSSIFORMES","NO"
"13","117805107801","OMT","Stomatorhinus ater",,,,,,,"Pellegrin 1924","MORMYRIDAE","OSTEOGLOSSIFORMES","NO"
"13","1178051XXXXX","OEY","Mormyridae","Elephantsnout fishes NEI",,,,,,,"MORMYRIDAE","OSTEOGLOSSIFORMES","YES"
"13","117806101001","OGN","Gymnarchus niloticus","Aba",,,,,,"Cuvier 1829","GYMNARCHIDAE","OSTEOGLOSSIFORMES","YES"
"13","120018109001","AOA","Lamnostoma kampeni","Freshwater snake-eel",,,,,,"(Weber & de Beaufort 1916)","OPHICHTHIDAE","ANGUILLIFORMES","NO"
"13","120018119001","OYK","Yirrkala kaupii",,,,,,,"(Bleeker 1858)","OPHICHTHIDAE","ANGUILLIFORMES","NO"
"13","121001101001","CDC","Denticeps clupeoides",,,,,,,"Clausen 1959","DENTICIPITIDAE","CLUPEIFORMES","NO"
"13","121003101001","EAS","Amazonsprattus scintilla","Rio Negro pygmy anchovy",,,,,,"Roberts 1984","ENGRAULIDAE","CLUPEIFORMES","NO"
"13","121003102201","EVA","Anchoviella alleni","Allen's anchovy",,,,,,"(Myers 1940)","ENGRAULIDAE","CLUPEIFORMES","NO"
"13","121003102205","EVG","Anchoviella guianensis","Guyana anchovy","Anchois de Guyane",,,,,"(Eigenmann 1912)","ENGRAULIDAE","CLUPEIFORMES","NO"
"13","121003102206","EVJ","Anchoviella jamesi","James's anchovy",,,,,,"(Jordan & Seale 1926)","ENGRAULIDAE","CLUPEIFORMES","NO"
"13","121003102209","EVV","Anchoviella vaillanti","Vaillant's anchovy",,,,,,"(Steindachner 1908)","ENGRAULIDAE","CLUPEIFORMES","NO"
"13","1210031022XX","EVK","Anchoviella spp","Anchoviellas NEI","Anchoviellas NCA","Anchoviellas NEP",,,,,"ENGRAULIDAE","CLUPEIFORMES","NO"
"13","121003103001","ECB","Coilia brachygnathus","Yangtse grenadier anchovy",,,,,,"Kreyenberg & Pappenheim 1908","ENGRAULIDAE","CLUPEIFORMES","NO"
"13","121003104207","EVT","Engraulis nattereri","Natterer's anchovy",,,,,,"Steindachner 1879","ENGRAULIDAE","CLUPEIFORMES","NO"
"13","121003104601","EJJ","Jurengraulis juruensis","Jurua anchovy",,,,,,"(Boulenger 1898)","ENGRAULIDAE","CLUPEIFORMES","NO"
"13","121003106603","ESP","Setipinna phasa","Gangetic hairfin anchovy",,,,,,"(Hamilton 1822)","ENGRAULIDAE","CLUPEIFORMES","NO"
"13","121003107410","EYG","Thryssa rastrosa","Fly River thryssa",,,,,,"Roberts 1978","ENGRAULIDAE","CLUPEIFORMES","NO"
"13","121004102601","PCD","Potamalosa richmondia","Australian freshwater herring",,,,,,"(Macleay 1879)","CLUPEIDAE","CLUPEIFORMES","NO"
"13","121008101001","CUR","Clupeichthys aesarnensis","Thai river sprat",,,,,,"Wongratana 1983","EHIRAVIDAE","CLUPEIFORMES","NO"
"13","121008101002","CVU","Clupeichthys goniognathus","Sumatran river sprat",,,,,,"Bleeker 1855","EHIRAVIDAE","CLUPEIFORMES","NO"
"13","121008101401","CUO","Clupeoides borneensis","Borneo River sprat",,,,,,"Bleeker 1851","EHIRAVIDAE","CLUPEIFORMES","NO"
"13","121008102201","CLK","Corica soborna","Ganges River sprat",,,,,,"Hamilton 1822","EHIRAVIDAE","CLUPEIFORMES","NO"
"13","121008103801","SUM","Sauvagella madagascariensis","Madagascar round herring",,,,,,"(Sauvage 1883)","EHIRAVIDAE","CLUPEIFORMES","NO"
"13","121008104601","SUX","Sundasalanx malleti",,,,,,,"Siebert & Crimmen 1997","EHIRAVIDAE","CLUPEIFORMES","NO"
"13","121010102201","CGS","Congothrissa gossei","Smoothbelly pellonuline",,,,,,"Poll 1964","DOROSOMATIDAE","CLUPEIFORMES","NO"
"13","121010107001","LTM","Limnothrissa miodon","Lake Tanganyika sardine",,,,,,"(Boulenger 1906)","DOROSOMATIDAE","CLUPEIFORMES","YES"
"13","121010107401","PCM","Microthrissa moeruensis","Lake Mweru sprat",,,,,,"(Poll 1948)","DOROSOMATIDAE","CLUPEIFORMES","NO"
"13","121010107402","MCX","Microthrissa royauxi","Royal sprat",,,,,,"Boulenger 1902","DOROSOMATIDAE","CLUPEIFORMES","NO"
"13","121010107801","CNR","Nannothrissa parva","Lake Tumba dwarf sprat",,,,,,"(Regan 1917)","DOROSOMATIDAE","CLUPEIFORMES","NO"
"13","121010108601","CUY","Odaxothrissa ansorgii","Ansorge fangtooth pellonuline",,,,,,"Boulenger 1910","DOROSOMATIDAE","CLUPEIFORMES","NO"
"13","121010108602","OXL","Odaxothrissa losera","Losera fangtooth pellonuline",,,,,,"Boulenger 1899","DOROSOMATIDAE","CLUPEIFORMES","NO"
"13","121010108603","CUM","Odaxothrissa mento","Nigerian fangtooth pellonuline",,,,,,"(Regan 1917)","DOROSOMATIDAE","CLUPEIFORMES","NO"
"13","121010109401","PLO","Pellonula leonensis","Smalltoothed pellonula","Spratelle de Guinée","Sardinita guineana","إسبرط صغير غيني","小齿宽颌鲱",,"Boulenger 1916","DOROSOMATIDAE","CLUPEIFORMES","YES"
"13","121010109402","OZY","Pellonula vorax","Bigtoothed pellonula",,,,,,"Günther 1868","DOROSOMATIDAE","CLUPEIFORMES","NO"
"13","121010110201","PTU","Potamothrissa acutirostris","Sharpnosed sawtooth pellonul.",,,,,,"(Boulenger 1899)","DOROSOMATIDAE","CLUPEIFORMES","NO"
"13","121010110601","RIA","Rhinosardinia amazonica","Amazon spinejaw sprat",,,,,,"(Steindachner 1879)","DOROSOMATIDAE","CLUPEIFORMES","NO"
"13","121010111401","SRL","Sierrathrissa leonensis","West African pygmy herring",,,,,,"Thys van den Audenaerde 1969","DOROSOMATIDAE","CLUPEIFORMES","NO"
"13","121010111801","SIA","Stolothrissa tanganicae","Lake Tanganyika sprat",,,,,,"Regan 1917","DOROSOMATIDAE","CLUPEIFORMES","YES"
"13","121010113001","THN","Thrattidion noctivagus","Sanaga pygmy herring",,,,,,"Roberts 1972","DOROSOMATIDAE","CLUPEIFORMES","NO"
"13","1210101XXXXX033","DAG","Stolothrissa, Limnothrissa spp","Dagaas (=Kapenta)","Dagaas (=Kapenta)","Dagaas (=Kapenta)",,,,,"DOROSOMATIDAE","CLUPEIFORMES","YES"
"13","122003101001","KCN","Cromeria nilotica","Naked shellear",,,,,,"Boulenger 1901","KNERIIDAE","GONORYNCHIFORMES","NO"
"13","122003101401","KGA","Grasseichthys gabonensis",,,,,,,"Géry 1964","KNERIIDAE","GONORYNCHIFORMES","NO"
"13","122003101801","KKA","Kneria auriculata","Airbreathing shellear",,,,,,"(Pellegrin 1905)","KNERIIDAE","GONORYNCHIFORMES","NO"
"13","122003102201","KPA","Parakneria abbreviata",,,,,,,"(Pellegrin 1931)","KNERIIDAE","GONORYNCHIFORMES","NO"
"13","122004101001","GPH","Phractolaemus ansorgii","Hingemouth",,,,,,"Boulenger 1901","PHRACTOLAEMIDAE","GONORYNCHIFORMES","NO"
"13","140101101001","ADB","Adontosternarchus balaenops",,,,,,,"Cope 1878","APTERONOTIDAE","GYMNOTIFORMES","NO"
"13","140101101401","AEF","Apteronotus albifrons","Black ghost",,,,,,"(Linnaeus 1766)","APTERONOTIDAE","GYMNOTIFORMES","NO"
"13","140101101402","SCJ","Apteronotus cuchillejo",,,,,,,"(Schultz 1949)","APTERONOTIDAE","GYMNOTIFORMES","NO"
"13","140101101403","AEY","Apteronotus leptorhynchus",,,,,,,"(Ellis 1912)","APTERONOTIDAE","GYMNOTIFORMES","NO"
"13","140101101404","UBM","Apteronotus magdalenensis",,,,,,,"(Miles 1945)","APTERONOTIDAE","GYMNOTIFORMES","NO"
"13","140101101801","POQ","Compsaraia compsa",,,,,,,"(Mago-Leccia 1994)","APTERONOTIDAE","GYMNOTIFORMES","NO"
"13","140101102201","MDC","Megadontognathus cuyuniensis",,,,,,,"Mago-Leccia 1994","APTERONOTIDAE","GYMNOTIFORMES","NO"
"13","140101102601","OSN","Orthosternarchus tamandua",,,,,,,"(Boulenger 1898)","APTERONOTIDAE","GYMNOTIFORMES","NO"
"13","140101103001","PCT","Platyurosternarchus macrostoma",,,,,,,"(Günther 1870)","APTERONOTIDAE","GYMNOTIFORMES","NO"
"13","140101103401","SRV","Sternarchella curvioperculata",,,,,,,"Godoy 1968","APTERONOTIDAE","GYMNOTIFORMES","NO"
"13","140101103402","MGD","Sternarchella duccis",,,,,,,"(Lundberg, Cox Fernandes & Albert 1996)","APTERONOTIDAE","GYMNOTIFORMES","NO"
"13","140101103801","OEE","Sternarchogiton nattereri",,,,,,,"(Steindachner 1868)","APTERONOTIDAE","GYMNOTIFORMES","NO"
"13","140101104201","SML","Sternarchorhamphus muelleri",,,,,,,"(Steindachner 1881)","APTERONOTIDAE","GYMNOTIFORMES","NO"
"13","140101104601","SYY","Sternarchorhynchus curvirostris",,,,,,,"(Boulenger 1887)","APTERONOTIDAE","GYMNOTIFORMES","NO"
"13","140102101001","ARX","Archolaemus blax",,,,,,,"Korringa 1970","STERNOPYGIDAE","GYMNOTIFORMES","NO"
"13","140102101401","DYO","Distocyclus conirostris",,,,,,,"(Eigenmann & Allen 1942)","STERNOPYGIDAE","GYMNOTIFORMES","NO"
"13","140102101801","EIH","Eigenmannia humboldtii",,,,,,,"(Steindachner 1878)","STERNOPYGIDAE","GYMNOTIFORMES","YES"
"13","140102101802","EIV","Eigenmannia virescens","Glass knifefish",,,,,,"(Valenciennes 1847)","STERNOPYGIDAE","GYMNOTIFORMES","NO"
"13","140102102201","RLV","Rhabdolichops caviceps",,,,,,,"(Fernández-Yépez 1968)","STERNOPYGIDAE","GYMNOTIFORMES","NO"
"13","140102102601","VSD","Sternopygus aequilabiatus",,,,,,,"(Humboldt 1805)","STERNOPYGIDAE","GYMNOTIFORMES","YES"
"13","140102102602","RXH","Sternopygus arenatus",,,"Vio",,,,"(Eydoux & Souleyet 1850)","STERNOPYGIDAE","GYMNOTIFORMES","NO"
"13","140102102603","SGT","Sternopygus astrabes",,,,,,,"Mago-Leccia 1994","STERNOPYGIDAE","GYMNOTIFORMES","NO"
"13","140102102604","SGC","Sternopygus macrurus","Longtail knifefish",,,,,,"(Bloch & Schneider 1801)","STERNOPYGIDAE","GYMNOTIFORMES","YES"
"13","1401021026XX","QVY","Sternopygus spp",,,,,,,"Müller & Troschel 1849","STERNOPYGIDAE","GYMNOTIFORMES","YES"
"13","140103101001","EPE","Electrophorus electricus","Electric eel",,,,,,"(Linnaeus 1766)","GYMNOTIDAE","GYMNOTIFORMES","YES"
"13","140103101401","GYC","Gymnotus carapo","Banded knifefish","Gymnote rayé","Carapo",,,,"Linnaeus 1758","GYMNOTIDAE","GYMNOTIFORMES","NO"
"13","140104101001","BHI","Brachyhypopomus beebei",,,,,,,"(Schultz 1944)","HYPOPOMIDAE","GYMNOTIFORMES","NO"
"13","140104101401","HYR","Hypopomus artedi",,,,,,,"(Kaup 1856)","HYPOPOMIDAE","GYMNOTIFORMES","NO"
"13","140104101801","MIB","Microsternarchus bilineatus",,,,,,,"Fernández-Yépez 1968","HYPOPOMIDAE","GYMNOTIFORMES","NO"
"13","140104102201","RCF","Racenisia fimbriipinna",,,,,,,"Mago-Leccia 1994","HYPOPOMIDAE","GYMNOTIFORMES","NO"
"13","140105101001","GYH","Gymnorhamphichthys hypostomus",,,,,,,"Ellis 1912","RHAMPHICHTHYIDAE","GYMNOTIFORMES","NO"
"13","140105101401","HYU","Hypopygus lepturus",,,,,,,"Hoedeman 1962","RHAMPHICHTHYIDAE","GYMNOTIFORMES","NO"
"13","140105101801","RML","Rhamphichthys hahni",,,,,,,"(Meinken 1937)","RHAMPHICHTHYIDAE","GYMNOTIFORMES","NO"
"13","140105101802","JVT","Rhamphichthys rostratus",,,,,,,"(Linnaeus 1766)","RHAMPHICHTHYIDAE","GYMNOTIFORMES","YES"
"13","140105102201","STD","Steatogenys duidae",,,,,,,"(La Monte 1929)","RHAMPHICHTHYIDAE","GYMNOTIFORMES","NO"
"13","140301101001","CDG","Citharidium ansorgii",,,,,,,"Boulenger 1902","CITHARINIDAE","CHARACIFORMES","NO"
"13","140301101401","CND","Citharinops distichodoides",,,,,,,"(Pellegrin 1919)","CITHARINIDAE","CHARACIFORMES","NO"
"13","140301101801","CNC","Citharinus citharus",,,,,,,"(Geoffroy St. Hilaire 1809)","CITHARINIDAE","CHARACIFORMES","NO"
"13","140301101802","CJG","Citharinus gibbosus",,,,,,,"Boulenger 1899","CITHARINIDAE","CHARACIFORMES","NO"
"13","140301101803","THU","Citharinus latus",,,,,,,"Müller & Troschel 1845","CITHARINIDAE","CHARACIFORMES","NO"
"13","1403011018XX","CIV","Citharinus spp","Citharinus NEI","Citharinus nep","Citharinus nca",,,,,"CITHARINIDAE","CHARACIFORMES","YES"
"13","140302101001","BEU","Belonophago hutsebouti",,,,,,,"Giltay 1929","DISTICHODONTIDAE","CHARACIFORMES","NO"
"13","140302101401","DIU","Distichodus affinis","Silver distichodus",,,,,,"Günther 1873","DISTICHODONTIDAE","CHARACIFORMES","NO"
"13","140302101402","DTM","Distichodus maculatus","Spotted citharinid",,,,,,"Boulenger 1898","DISTICHODONTIDAE","CHARACIFORMES","YES"
"13","140302101403","DKG","Distichodus mossambicus","Nkupe",,,,,,"Peters 1852","DISTICHODONTIDAE","CHARACIFORMES","NO"
"13","140302101404","DTN","Distichodus nefasch",,,,,,,"(Bonnaterre 1788)","DISTICHODONTIDAE","CHARACIFORMES","YES"
"13","140302101405","FEC","Distichodus rostratus",,,,,,,"Günther 1864","DISTICHODONTIDAE","CHARACIFORMES","NO"
"13","140302101406","DKO","Distichodus schenga","Chessa",,,,,,"Peters 1852","DISTICHODONTIDAE","CHARACIFORMES","NO"
"13","140302101407","DTX","Distichodus sexfasciatus","Sixbar distichodus",,,,,,"Boulenger 1897","DISTICHODONTIDAE","CHARACIFORMES","NO"
"13","1403021014XX","DSE","Distichodus spp","Grass-eaters NEI",,,,,,,"DISTICHODONTIDAE","CHARACIFORMES","YES"
"13","140302101801","DXB","Dundocharax bidentatus",,,,,,,"Poll 1967","DISTICHODONTIDAE","CHARACIFORMES","NO"
"13","140302102201","EUT","Eugnathichthys eetveldii",,,,,,,"Boulenger 1898","DISTICHODONTIDAE","CHARACIFORMES","NO"
"13","140302102601","IHB","Ichthyborus besse",,,,,,,"(Joannis 1835)","DISTICHODONTIDAE","CHARACIFORMES","NO"
"13","140302103001","MSO","Mesoborus crocodilus",,,,,,,"Pellegrin 1900","DISTICHODONTIDAE","CHARACIFORMES","NO"
"13","140302103401","MTB","Microstomatichthyoborus bashforddeani",,,,,,,"Nichols & Griscom 1917","DISTICHODONTIDAE","CHARACIFORMES","NO"
"13","140302103801","HMT","Monostichodus lootensi",,,,,,,"(Poll & Daget 1968)","DISTICHODONTIDAE","CHARACIFORMES","NO"
"13","140302104201","NNU","Nannaethiops unitaeniatus","Oneline tetra",,,,,,"Günther 1872","DISTICHODONTIDAE","CHARACIFORMES","NO"
"13","140302104601","NXA","Nannocharax altus",,,,,,,"Pellegrin 1930","DISTICHODONTIDAE","CHARACIFORMES","NO"
"13","140302104602","HXA","Nannocharax angolensis",,,,,,,"(Poll 1967)","DISTICHODONTIDAE","CHARACIFORMES","NO"
"13","140302105001","NLA","Neolebias ansorgii",,,,,,,"Boulenger 1912","DISTICHODONTIDAE","CHARACIFORMES","NO"
"13","140302105002","CXG","Neolebias gossei",,,,,,,"(Poll & Lambert 1964)","DISTICHODONTIDAE","CHARACIFORMES","NO"
"13","140302105401","PDD","Paradistichodus dimidiatus",,,,,,,"(Pellegrin 1904)","DISTICHODONTIDAE","CHARACIFORMES","NO"
"13","140302105801","PHG","Paraphago rostratus",,,,,,,"Boulenger 1899","DISTICHODONTIDAE","CHARACIFORMES","NO"
"13","140302106201","PHJ","Phago boulengeri",,,,,,,"Schilthuis 1891","DISTICHODONTIDAE","CHARACIFORMES","NO"
"13","140302106601","XES","Xenocharax spilurus",,,,,,,"Günther 1867","DISTICHODONTIDAE","CHARACIFORMES","YES"
"13","140303101001","AXE","Ammocryptocharax elegans",,,,,,,"Weitzman & Kanazawa 1976","CRENUCHIDAE","CHARACIFORMES","NO"
"13","140303101401","CDF","Characidium fasciatum","Darter characin",,,,,,"Reinhardt 1867","CRENUCHIDAE","CHARACIFORMES","NO"
"13","140303101801","CNL","Crenuchus spilurus","Sailfin tetra",,,,,,"Günther 1863","CRENUCHIDAE","CHARACIFORMES","NO"
"13","140303102201","EXG","Elachocharax geryi",,,,,,,"Weitzman & Kanazawa 1978","CRENUCHIDAE","CHARACIFORMES","NO"
"13","140303102601","KLR","Klausewitzia ritae",,,,,,,"Géry 1965","CRENUCHIDAE","CHARACIFORMES","NO"
"13","140303103001","LPO","Leptocharacidium omospilus",,,,,,,"Buckup 1993","CRENUCHIDAE","CHARACIFORMES","NO"
"13","140303103401","MEB","Melanocharacidium blennioides",,,,,,,"(Eigenmann 1909)","CRENUCHIDAE","CHARACIFORMES","NO"
"13","140303103801","MIE","Microcharacidium eleotrioides",,,,,,,"(Géry 1960)","CRENUCHIDAE","CHARACIFORMES","NO"
"13","140303104201","ODA","Odontocharacidium aphanes",,,,,,,"(Weitzman & Kanazawa 1977)","CRENUCHIDAE","CHARACIFORMES","NO"
"13","140303104601","POW","Poecilocharax weitzmani","Black morpho tetra",,,,,,"Géry 1965","CRENUCHIDAE","CHARACIFORMES","NO"
"13","140304101001","AEB","Alestes baremoze",,,,,,,"(Joannis 1835)","ALESTIDAE","CHARACIFORMES","YES"
"13","140304101002","AED","Alestes dentex",,,,,,,"(Linnaeus 1758)","ALESTIDAE","CHARACIFORMES","NO"
"13","1403041010XX","XAE","Alestes spp",,,,,,,,"ALESTIDAE","CHARACIFORMES","YES"
"13","140304101801","DUB","Alestopetersius bifasciatus",,,,,,,"(Poll 1967)","ALESTIDAE","CHARACIFORMES","NO"
"13","140304101802","AEH","Alestopetersius brichardi",,,,,,,"Poll 1967","ALESTIDAE","CHARACIFORMES","NO"
"13","140304102201","ADS","Arnoldichthys spilopterus","Niger tetra",,,,,,"(Boulenger 1909)","ALESTIDAE","CHARACIFORMES","NO"
"13","140304102601","BTE","Bathyaethiops breuseghemi",,,,,,,"(Poll 1945)","ALESTIDAE","CHARACIFORMES","NO"
"13","140304103001","BPA","Brachypetersius altus",,,,,,,"(Boulenger 1899)","ALESTIDAE","CHARACIFORMES","NO"
"13","140304103401","ZYT","Brycinus imberi","Spot-tail",,,,,,"(Peters 1852)","ALESTIDAE","CHARACIFORMES","NO"
"13","140304103402","AEA","Brycinus lateralis","Stripped robber",,,,,,"(Boulenger 1900)","ALESTIDAE","CHARACIFORMES","NO"
"13","140304103403","BCE","Brycinus leuciscus",,,,,,,"(Günther 1867)","ALESTIDAE","CHARACIFORMES","YES"
"13","140304103404","BCU","Brycinus luteus",,,,,,,"(Roman 1966)","ALESTIDAE","CHARACIFORMES","NO"
"13","140304103405","BZC","Brycinus nurse","Nurse tetra",,,,,,"(Rüppell 1832)","ALESTIDAE","CHARACIFORMES","YES"
"13","140304103801","BCC","Bryconaethiops boulengeri",,,,,,,"Pellegrin 1900","ALESTIDAE","CHARACIFORMES","NO"
"13","140304104201","BCO","Bryconalestes longipinnis","Longfin tetra",,,,,,"(Günther 1864)","ALESTIDAE","CHARACIFORMES","NO"
"13","140304104601","CXO","Clupeocharax schoutedeni",,,,,,,"Pellegrin 1926","ALESTIDAE","CHARACIFORMES","NO"
"13","140304105001","HGB","Hemigrammopetersius barnardi","Barnard's robber",,,,,,"(Herre 1936)","ALESTIDAE","CHARACIFORMES","NO"
"13","140304105401","HCF","Hydrocynus forskahlii","Elongate tigerfish",,,,,,"(Cuvier 1819)","ALESTIDAE","CHARACIFORMES","YES"
"13","140304105402","HCV","Hydrocynus vittatus","Tiger fish",,,,,,"(Castelnau 1861)","ALESTIDAE","CHARACIFORMES","YES"
"13","140304105801","LGR","Ladigesia roloffi","Sierra leone dwarf characin",,,,,,"Géry 1968","ALESTIDAE","CHARACIFORMES","NO"
"13","140304106201","LPA","Lepidarchus adonis","Jellybean tetra",,,,,,"Roberts 1966","ALESTIDAE","CHARACIFORMES","NO"
"13","140304106601","MLC","Micralestes acutidens","Sharptooth tetra",,,,,,"(Peters 1852)","ALESTIDAE","CHARACIFORMES","NO"
"13","140304107001","NNA","Nannopetersius ansorgii",,,,,,,"(Boulenger 1910)","ALESTIDAE","CHARACIFORMES","NO"
"13","140304107401","PTN","Petersius conserialis",,,,,,,"Hilgendorf 1894","ALESTIDAE","CHARACIFORMES","NO"
